order_id,order_date,store_id,product_id,product_name,category,brand,quantity,price,delivery_partner,delivery_time_min,delivery_status,distance_km,stock_level,reorder_level,return_flag,revenue
394,2024-01-17 09:00:00,Store_1,1091,Eggs,Snacks,Britannia,4,133.08,Partner_X,21,On-Time,2.31,19,10,0,532.32
395,2024-01-17 10:00:00,Store_1,1041,Bread,Beverages,Britannia,1,115.88,Partner_Z,27,On-Time,4.25,18,10,0,115.88
396,2024-01-17 11:00:00,Store_2,1060,Milk,Dairy,Britannia,2,134.32,Partner_X,25,On-Time,4.17,47,10,0,268.64
397,2024-01-17 12:00:00,Store_2,1021,Eggs,Dairy,Local,2,100.97,Partner_X,28,On-Time,3.25,38,10,1,201.94
398,2024-01-17 13:00:00,Store_3,1020,Eggs,Dairy,Amul,1,59.32,Partner_Y,24,On-Time,2.18,11,10,0,59.32
399,2024-01-17 14:00:00,Store_3,1069,Bread,Snacks,Amul,2,41.64,Partner_Z,27,On-Time,1.65,14,10,0,83.28
400,2024-01-17 15:00:00,Store_3,1000,Snacks,Bakery,Nestle,1,32.3,Partner_X,17,Late,0.98,30,10,0,32.3
401,2024-01-17 16:00:00,Store_2,1004,Juice,Dairy,Britannia,1,67.4,Partner_Z,9,On-Time,2.1,13,10,0,67.4
402,2024-01-17 17:00:00,Store_2,1011,Juice,Snacks,Nestle,1,28.3,Partner_Z,25,On-Time,2.36,10,10,1,28.3
403,2024-01-17 18:00:00,Store_3,1089,Eggs,Beverages,Nestle,4,122.09,Partner_Y,13,On-Time,3.54,25,10,0,488.36
404,2024-01-17 19:00:00,Store_3,1045,Bread,Bakery,Amul,1,71.09,Partner_Y,29,On-Time,3.46,41,10,0,71.09
405,2024-01-17 20:00:00,Store_2,1033,Juice,Beverages,Local,4,168.42,Partner_Y,29,On-Time,0.82,26,10,0,673.68
406,2024-01-17 21:00:00,Store_3,1048,Eggs,Snacks,Local,1,33.36,Partner_Y,26,On-Time,2.28,10,10,0,33.36
407,2024-01-17 22:00:00,Store_1,1077,Snacks,Dairy,Amul,1,60.74,Partner_Y,10,On-Time,1.32,37,10,0,60.74
408,2024-01-17 23:00:00,Store_2,1089,Juice,Dairy,Local,1,151.44,Partner_Y,9,On-Time,1.21,33,10,0,151.44
409,2024-01-18 00:00:00,Store_3,1044,Eggs,Snacks,Nestle,2,127.79,Partner_Y,29,On-Time,4.22,42,10,1,255.58
410,2024-01-18 01:00:00,Store_2,1026,Eggs,Dairy,Britannia,4,31.61,Partner_Y,14,On-Time,0.69,18,10,0,126.44
411,2024-01-18 02:00:00,Store_1,1072,Milk,Bakery,Amul,4,177.9,Partner_X,12,On-Time,2.39,5,10,0,711.6
412,2024-01-18 03:00:00,Store_2,1025,Snacks,Snacks,Britannia,1,177.91,Partner_Z,11,On-Time,1.26,45,10,0,177.91
413,2024-01-18 04:00:00,Store_2,1046,Milk,Beverages,Local,1,79.47,Partner_Y,11,On-Time,4.46,37,10,0,79.47
414,2024-01-18 05:00:00,Store_2,1085,Bread,Snacks,Britannia,2,81.27,Partner_Y,10,On-Time,3.01,48,10,0,162.54
415,2024-01-18 06:00:00,Store_2,1055,Milk,Bakery,Local,2,198.03,Partner_Z,25,On-Time,1.54,41,10,0,396.06
416,2024-01-18 07:00:00,Store_1,1093,Milk,Bakery,Local,2,132.71,Partner_X,24,On-Time,2.76,27,10,0,265.42
417,2024-01-18 08:00:00,Store_2,1062,Juice,Snacks,Nestle,4,115.64,Partner_Z,7,On-Time,3.79,0,10,0,462.56
418,2024-01-18 09:00:00,Store_2,1047,Eggs,Snacks,Local,4,170.87,Partner_Z,23,On-Time,4.81,34,10,0,683.48
419,2024-01-18 10:00:00,Store_3,1060,Snacks,Dairy,Nestle,4,71.35,Partner_Y,26,On-Time,1.49,39,10,1,285.4
420,2024-01-18 11:00:00,Store_2,1080,Milk,Bakery,Nestle,1,97.25,Partner_Z,19,On-Time,4.49,7,10,0,97.25
421,2024-01-18 12:00:00,Store_3,1025,Snacks,Snacks,Nestle,4,68.2,Partner_Z,8,Late,4.7,46,10,0,272.8
422,2024-01-18 13:00:00,Store_1,1035,Milk,Snacks,Amul,3,162.05,Partner_Y,16,On-Time,4.62,6,10,0,486.15000000000003
423,2024-01-18 14:00:00,Store_1,1000,Bread,Bakery,Amul,3,123.2,Partner_Y,10,On-Time,3.36,10,10,0,369.6
424,2024-01-18 15:00:00,Store_1,1007,Milk,Snacks,Local,2,138.59,Partner_Y,23,On-Time,3.33,38,10,0,277.18
425,2024-01-18 16:00:00,Store_1,1098,Juice,Dairy,Nestle,4,65.42,Partner_Y,8,On-Time,2.31,3,10,0,261.68
426,2024-01-18 17:00:00,Store_3,1051,Eggs,Bakery,Amul,3,59.64,Partner_Z,19,On-Time,3.89,24,10,0,178.92000000000002
427,2024-01-18 18:00:00,Store_2,1078,Bread,Dairy,Nestle,2,107.91,Partner_Z,13,Late,2.89,11,10,0,215.82
428,2024-01-18 19:00:00,Store_1,1046,Milk,Dairy,Britannia,4,152.76,Partner_X,9,Late,3.55,25,10,0,611.04
429,2024-01-18 20:00:00,Store_2,1055,Snacks,Dairy,Britannia,1,114.54,Partner_X,17,On-Time,2.43,37,10,0,114.54
430,2024-01-18 21:00:00,Store_3,1085,Bread,Dairy,Britannia,3,25.88,Partner_Z,27,Late,3.79,45,10,0,77.64
431,2024-01-18 22:00:00,Store_3,1013,Bread,Bakery,Local,1,176.34,Partner_X,22,Late,4.21,11,10,0,176.34
432,2024-01-18 23:00:00,Store_3,1089,Milk,Dairy,Nestle,4,31.64,Partner_Z,9,On-Time,1.16,42,10,0,126.56
433,2024-01-19 00:00:00,Store_1,1027,Bread,Dairy,Britannia,3,192.05,Partner_X,29,On-Time,4.25,36,10,0,576.1500000000001
434,2024-01-19 01:00:00,Store_2,1086,Snacks,Snacks,Amul,4,24.53,Partner_Y,20,On-Time,2.93,45,10,0,98.12
435,2024-01-19 02:00:00,Store_2,1077,Bread,Bakery,Britannia,1,145.0,Partner_X,23,On-Time,4.3,23,10,0,145.0
436,2024-01-19 03:00:00,Store_2,1087,Snacks,Bakery,Britannia,3,34.8,Partner_Y,18,On-Time,2.44,15,10,0,104.39999999999999
437,2024-01-19 04:00:00,Store_3,1001,Milk,Beverages,Britannia,1,183.92,Partner_Y,29,On-Time,2.21,12,10,1,183.92
438,2024-01-19 05:00:00,Store_1,1025,Eggs,Bakery,Local,4,103.6,Partner_Y,20,Late,4.62,24,10,0,414.4
439,2024-01-19 06:00:00,Store_3,1013,Bread,Bakery,Amul,4,44.75,Partner_Y,19,On-Time,1.63,3,10,0,179.0
440,2024-01-19 07:00:00,Store_3,1058,Eggs,Beverages,Nestle,1,81.35,Partner_X,26,On-Time,4.3,10,10,0,81.35
441,2024-01-19 08:00:00,Store_2,1055,Snacks,Bakery,Amul,3,49.67,Partner_Z,8,On-Time,2.68,31,10,0,149.01
442,2024-01-19 09:00:00,Store_3,1006,Bread,Bakery,Nestle,1,50.7,Partner_Y,11,Late,2.81,48,10,0,50.7
443,2024-01-19 10:00:00,Store_2,1002,Juice,Bakery,Local,4,190.66,Partner_X,20,Late,1.89,6,10,0,762.64
444,2024-01-19 11:00:00,Store_1,1022,Eggs,Bakery,Local,1,100.14,Partner_Y,28,On-Time,3.08,45,10,0,100.14
445,2024-01-19 12:00:00,Store_2,1017,Bread,Beverages,Local,4,161.98,Partner_X,26,On-Time,1.96,10,10,0,647.92
446,2024-01-19 13:00:00,Store_1,1037,Eggs,Bakery,Local,1,135.13,Partner_X,25,On-Time,0.68,27,10,0,135.13
447,2024-01-19 14:00:00,Store_2,1098,Bread,Bakery,Nestle,3,141.76,Partner_X,26,On-Time,1.72,40,10,0,425.28
448,2024-01-19 15:00:00,Store_3,1014,Milk,Beverages,Britannia,3,43.7,Partner_Z,25,On-Time,0.53,22,10,0,131.10000000000002
449,2024-01-19 16:00:00,Store_3,1063,Eggs,Snacks,Nestle,1,62.15,Partner_X,12,On-Time,4.9,44,10,0,62.15
450,2024-01-19 17:00:00,Store_1,1088,Juice,Dairy,Amul,1,161.62,Partner_X,21,On-Time,4.85,22,10,0,161.62
451,2024-01-19 18:00:00,Store_1,1027,Juice,Snacks,Local,3,194.74,Partner_Z,20,On-Time,2.28,49,10,0,584.22
452,2024-01-19 19:00:00,Store_1,1073,Snacks,Beverages,Local,4,67.28,Partner_Z,27,On-Time,3.78,27,10,0,269.12
453,2024-01-19 20:00:00,Store_2,1038,Bread,Dairy,Amul,3,68.88,Partner_X,14,On-Time,2.06,42,10,0,206.64
454,2024-01-19 21:00:00,Store_2,1056,Eggs,Beverages,Nestle,4,105.12,Partner_Z,14,On-Time,3.52,46,10,0,420.48
455,2024-01-19 22:00:00,Store_1,1016,Snacks,Beverages,Britannia,1,197.09,Partner_Y,6,On-Time,4.12,25,10,0,197.09
456,2024-01-19 23:00:00,Store_3,1085,Eggs,Bakery,Britannia,1,68.41,Partner_Y,13,On-Time,4.76,24,10,0,68.41
457,2024-01-20 00:00:00,Store_2,1089,Bread,Dairy,Amul,4,93.25,Partner_Z,21,On-Time,2.3,28,10,0,373.0
458,2024-01-20 01:00:00,Store_2,1043,Juice,Bakery,Britannia,1,180.47,Partner_Z,15,On-Time,4.02,18,10,0,180.47
459,2024-01-20 02:00:00,Store_2,1024,Milk,Dairy,Nestle,4,20.53,Partner_X,14,On-Time,1.7,32,10,0,82.12
460,2024-01-20 03:00:00,Store_1,1016,Juice,Beverages,Nestle,2,27.16,Partner_Z,26,On-Time,4.96,35,10,0,54.32
461,2024-01-20 04:00:00,Store_1,1012,Snacks,Beverages,Amul,3,128.73,Partner_X,29,On-Time,0.62,13,10,0,386.18999999999994
462,2024-01-20 05:00:00,Store_1,1083,Milk,Snacks,Nestle,2,183.33,Partner_Y,21,On-Time,3.22,13,10,0,366.66
463,2024-01-20 06:00:00,Store_1,1024,Snacks,Dairy,Local,4,62.99,Partner_Z,8,On-Time,3.47,34,10,1,251.96
464,2024-01-20 07:00:00,Store_1,1067,Bread,Bakery,Amul,3,104.54,Partner_X,20,Late,3.6,29,10,0,313.62
465,2024-01-20 08:00:00,Store_3,1009,Milk,Snacks,Nestle,4,101.08,Partner_X,24,On-Time,1.04,27,10,0,404.32
466,2024-01-20 09:00:00,Store_3,1066,Snacks,Snacks,Amul,3,105.13,Partner_Y,19,On-Time,4.72,16,10,0,315.39
467,2024-01-20 10:00:00,Store_1,1017,Bread,Snacks,Britannia,3,132.05,Partner_Z,29,Late,1.32,2,10,0,396.15000000000003
468,2024-01-20 11:00:00,Store_2,1099,Juice,Bakery,Nestle,3,104.55,Partner_Y,25,On-Time,3.3,15,10,0,313.65
469,2024-01-20 12:00:00,Store_1,1085,Bread,Snacks,Local,3,100.54,Partner_X,9,On-Time,1.5,45,10,0,301.62
470,2024-01-20 13:00:00,Store_3,1033,Eggs,Bakery,Nestle,4,105.37,Partner_X,10,On-Time,1.88,29,10,0,421.48
471,2024-01-20 14:00:00,Store_3,1007,Bread,Snacks,Amul,3,126.36,Partner_Z,21,On-Time,2.96,28,10,0,379.08
472,2024-01-20 15:00:00,Store_2,1039,Bread,Bakery,Amul,3,116.66,Partner_X,5,On-Time,2.38,44,10,0,349.98
473,2024-01-20 16:00:00,Store_3,1082,Eggs,Beverages,Nestle,2,173.74,Partner_Z,29,On-Time,1.22,14,10,0,347.48
474,2024-01-20 17:00:00,Store_1,1041,Snacks,Beverages,Local,1,28.91,Partner_Y,23,Late,1.27,45,10,0,28.91
475,2024-01-20 18:00:00,Store_2,1040,Snacks,Beverages,Local,1,170.0,Partner_Z,8,Late,2.38,24,10,0,170.0
476,2024-01-20 19:00:00,Store_1,1005,Bread,Beverages,Local,2,171.91,Partner_Z,21,On-Time,3.91,37,10,0,343.82
477,2024-01-20 20:00:00,Store_1,1051,Eggs,Beverages,Amul,2,71.28,Partner_X,13,On-Time,4.54,41,10,0,142.56
478,2024-01-20 21:00:00,Store_2,1025,Eggs,Snacks,Nestle,4,103.31,Partner_X,28,On-Time,0.88,46,10,0,413.24
479,2024-01-20 22:00:00,Store_1,1063,Juice,Snacks,Britannia,4,98.94,Partner_Z,6,Late,2.27,37,10,1,395.76
480,2024-01-20 23:00:00,Store_3,1097,Snacks,Snacks,Amul,4,59.33,Partner_X,12,Late,0.95,22,10,0,237.32
481,2024-01-21 00:00:00,Store_1,1058,Milk,Bakery,Local,2,91.42,Partner_X,19,On-Time,0.57,24,10,1,182.84
482,2024-01-21 01:00:00,Store_2,1055,Snacks,Bakery,Nestle,2,27.99,Partner_X,11,On-Time,3.48,41,10,0,55.98
483,2024-01-21 02:00:00,Store_2,1058,Snacks,Bakery,Local,3,70.01,Partner_Z,10,On-Time,3.21,6,10,0,210.03000000000003
484,2024-01-21 03:00:00,Store_2,1069,Juice,Bakery,Britannia,4,167.0,Partner_X,5,On-Time,1.23,21,10,0,668.0
485,2024-01-21 04:00:00,Store_1,1032,Milk,Beverages,Local,4,71.22,Partner_Z,19,On-Time,1.55,16,10,1,284.88
486,2024-01-21 05:00:00,Store_2,1052,Juice,Beverages,Local,4,167.28,Partner_X,27,On-Time,0.61,17,10,0,669.12
487,2024-01-21 06:00:00,Store_2,1021,Milk,Beverages,Britannia,1,115.69,Partner_Y,11,On-Time,4.26,48,10,0,115.69
488,2024-01-21 07:00:00,Store_1,1020,Bread,Dairy,Nestle,3,178.38,Partner_X,29,On-Time,4.89,40,10,0,535.14
489,2024-01-21 08:00:00,Store_3,1069,Milk,Snacks,Amul,4,123.46,Partner_X,21,On-Time,1.11,9,10,0,493.84
490,2024-01-21 09:00:00,Store_1,1069,Juice,Bakery,Nestle,4,25.34,Partner_Z,6,Late,1.54,9,10,0,101.36
491,2024-01-21 10:00:00,Store_2,1003,Snacks,Bakery,Britannia,4,141.58,Partner_Z,13,On-Time,4.41,6,10,0,566.32
492,2024-01-21 11:00:00,Store_2,1093,Milk,Beverages,Local,1,28.07,Partner_X,13,On-Time,4.67,47,10,0,28.07
493,2024-01-21 12:00:00,Store_1,1074,Milk,Bakery,Nestle,1,101.11,Partner_Y,17,On-Time,2.39,49,10,0,101.11
494,2024-01-21 13:00:00,Store_3,1061,Eggs,Bakery,Amul,2,187.3,Partner_X,10,On-Time,0.73,37,10,0,374.6
495,2024-01-21 14:00:00,Store_2,1061,Snacks,Snacks,Britannia,3,49.74,Partner_X,10,On-Time,0.68,26,10,0,149.22
496,2024-01-21 15:00:00,Store_2,1093,Bread,Beverages,Nestle,2,90.18,Partner_Y,24,On-Time,3.08,32,10,0,180.36
497,2024-01-21 16:00:00,Store_2,1094,Juice,Snacks,Amul,3,151.37,Partner_Z,24,On-Time,2.27,0,10,0,454.11
498,2024-01-21 17:00:00,Store_1,1023,Bread,Dairy,Britannia,1,178.81,Partner_X,25,On-Time,0.63,43,10,0,178.81
499,2024-01-21 18:00:00,Store_2,1054,Snacks,Dairy,Amul,4,140.77,Partner_Z,7,On-Time,3.12,33,10,0,563.08
500,2024-01-21 19:00:00,Store_3,1008,Milk,Dairy,Britannia,2,66.47,Partner_Z,21,On-Time,0.55,3,10,0,132.94
